image_path,clean_class
data\raw\apple\Apple___healthy\5b0eb6d3-92f9-4332-8228-6c587810f9c6___RS_HL 7949.JPG,Apple
data\raw\apple\Apple___healthy\d6318793-dacc-4b58-bb19-043324042180___RS_HL 7246.JPG,Apple
data\raw\apple\Apple___healthy\946b311a-cb67-46d4-8c8b-0d91ebd456f3___RS_HL 5809.JPG,Apple
data\raw\apple\Apple___healthy\c2a0c51e-b57c-459f-8ce0-34f0816323db___RS_HL 7754.JPG,Apple
data\raw\apple\Apple___healthy\70b3a226-962d-4d2c-a6c0-31cb3d1eab4e___RS_HL 6189.JPG,Apple
data\raw\apple\Apple___Black_rot\5c395ddb-11d6-40eb-8049-98c98cc4ec96___JR_FrgE.S 2928.JPG,Apple
data\raw\apple\Apple___Black_rot\7f11ba2d-0894-4240-9d41-b0e131d8e711___JR_FrgE.S 2731.JPG,Apple
data\raw\apple\Apple___healthy\7a4ee5b1-1dff-4719-a2be-e5b1674ac63d___RS_HL 6162.JPG,Apple
data\raw\apple\Apple___Black_rot\60dec11d-0e49-4bb4-b7ce-ecf90f8ac028___JR_FrgE.S 3042.JPG,Apple
data\raw\apple\Apple___Black_rot\3bfaa3d6-96ab-4131-a569-ac6650045079___JR_FrgE.S 2890.JPG,Apple
data\raw\apple\Apple___healthy\a6ff09a1-af72-4357-a122-4549efdb90b3___RS_HL 7646.JPG,Apple
data\raw\apple\Apple___healthy\966a6112-9699-4511-a71b-02a1dd62cb65___RS_HL 5850.JPG,Apple
data\raw\apple\Apple___healthy\d80a4d8f-c6a6-41e9-92d0-ba21894f8c64___RS_HL 5794.JPG,Apple
data\raw\apple\Apple___Black_rot\9d79342d-4445-42d1-878c-7f0c91e285fe___JR_FrgE.S 3011.JPG,Apple
data\raw\apple\Apple___Apple_scab\65c52553-6152-46d4-a576-3ef4984a6ad4___FREC_Scab 3524.JPG,Apple
data\raw\apple\Apple___healthy\0eacfbb6-3d68-4a89-b8f8-6b2d328102af___RS_HL 7961.JPG,Apple
data\raw\apple\Apple___Black_rot\af952e46-4478-4672-a9dc-b0ed14cc1f8c___JR_FrgE.S 8598.JPG,Apple
data\raw\apple\Apple___healthy\00fca0da-2db3-481b-b98a-9b67bb7b105c___RS_HL 7708.JPG,Apple
data\raw\apple\Apple___healthy\a3bae732-a9e8-494a-93dd-7fd04dc558b7___RS_HL 6045.JPG,Apple
data\raw\apple\Apple___Apple_scab\808207df-2000-4050-a720-bd23997710b8___FREC_Scab 3270.JPG,Apple
data\raw\apple\Apple___healthy\234fbf88-be8a-4b45-a93d-493b6e83215c___RS_HL 8182.JPG,Apple
data\raw\apple\Apple___Apple_scab\8e04135b-2279-43a7-af41-147d96395478___FREC_Scab 3143.JPG,Apple
data\raw\apple\Apple___Black_rot\ab1b3baa-483a-4b41-b5d7-32e043f52594___JR_FrgE.S 3073.JPG,Apple
data\raw\apple\Apple___healthy\d2ccc66e-eedd-4a68-8b8b-d4b8018f6a56___RS_HL 5792.JPG,Apple
data\raw\apple\Apple___healthy\74fa2964-1307-4b24-8361-0145f7f7f371___RS_HL 5919.JPG,Apple
data\raw\apple\Apple___healthy\b17878ef-2476-4eba-9bdf-0a7950edae2a___RS_HL 7957.JPG,Apple
data\raw\apple\Apple___healthy\fd4a1e5a-cba8-4f4d-a11a-8e131e907728___RS_HL 6154.JPG,Apple
data\raw\apple\Apple___healthy\400723a1-65ae-4d62-b7c7-d8c0b7a02480___RS_HL 7479.JPG,Apple
data\raw\apple\Apple___healthy\1e59b25e-551a-4343-a551-cd03abdb5cac___RS_HL 7376.JPG,Apple
data\raw\apple\Apple___healthy\c35175e9-8421-4af6-a6dd-fc8163d7ba73___RS_HL 7876.JPG,Apple
data\raw\apple\Apple___healthy\b09360ae-9c60-49b8-abb8-edc4c37d79c3___RS_HL 7643.JPG,Apple
data\raw\apple\Apple___Black_rot\ded93fa6-0c14-47ea-aa92-806a64db7816___JR_FrgE.S 2795.JPG,Apple
data\raw\apple\Apple___Black_rot\14896f6f-ae86-4879-958b-7422b957e104___JR_FrgE.S 8768.JPG,Apple
data\raw\apple\Apple___Apple_scab\ab7d0d06-b45c-4472-a708-c2a1d65ee748___FREC_Scab 3152.JPG,Apple
data\raw\apple\Apple___Apple_scab\8c5418d9-37db-450f-a20e-7fccfe69f57a___FREC_Scab 3404.JPG,Apple
data\raw\apple\Apple___Apple_scab\623fb084-dbac-42fb-b636-7cfcb89ba9f6___FREC_Scab 3437.JPG,Apple
data\raw\apple\Apple___healthy\707ef394-bd7d-463c-86b8-4a13464bc6e0___RS_HL 7555.JPG,Apple
data\raw\apple\Apple___Apple_scab\106aaa5f-c98d-482d-88ef-8e5170e9072d___FREC_Scab 3489.JPG,Apple
data\raw\apple\Apple___healthy\7f447118-8a9c-4e77-8333-d411d1124c7f___RS_HL 5849.JPG,Apple
data\raw\apple\Apple___healthy\c2bb2f86-2dc0-46cb-b6af-6fcfde123bec___RS_HL 7762.JPG,Apple
data\raw\apple\Apple___Black_rot\dddffcc1-874d-4a5a-a030-14a6e2a4bf0d___JR_FrgE.S 2958.JPG,Apple
data\raw\apple\Apple___healthy\f2cda910-55c7-46d7-b1a2-9a3bb9792148___RS_HL 6274.JPG,Apple
data\raw\apple\Apple___healthy\e99a7776-9700-4845-bec6-b3db896f5562___RS_HL 7732.JPG,Apple
data\raw\apple\Apple___healthy\3f9788c1-8456-453f-b1c2-5cc66ba714a6___RS_HL 7635.JPG,Apple
data\raw\apple\Apple___Apple_scab\61643f40-eb9a-4c6b-8de5-c12319fc7680___FREC_Scab 3114.JPG,Apple
data\raw\apple\Apple___healthy\34121ffc-269b-481e-bbf5-96356da9f137___RS_HL 6185.JPG,Apple
data\raw\apple\Apple___healthy\13866bf5-0193-41b4-8e26-cb09d35e8697___RS_HL 5945.JPG,Apple
data\raw\apple\Apple___Apple_scab\495816a8-4d85-47a5-9aca-a09f3f30a068___FREC_Scab 3443.JPG,Apple
data\raw\apple\Apple___healthy\81666301-0038-450d-bd14-36d069f4f30a___RS_HL 7696.JPG,Apple
data\raw\apple\Apple___healthy\61697828-b645-4f07-844a-dc9902713d3e___RS_HL 7363.JPG,Apple
data\raw\apple\Apple___Apple_scab\12bc3d5c-2409-426e-b6cb-a08cbf488153___FREC_Scab 3154.JPG,Apple
data\raw\apple\Apple___healthy\d3524c88-0d60-43e0-a181-3ecc0facd54a___RS_HL 8181.JPG,Apple
data\raw\apple\Apple___Apple_scab\2f1e68c0-c059-46fd-bbf3-f160817abdc3___FREC_Scab 3535.JPG,Apple
data\raw\apple\Apple___Black_rot\952ab9a0-bfcc-408c-a7d7-c8ae485acb7c___JR_FrgE.S 2993.JPG,Apple
data\raw\apple\Apple___Black_rot\033b1492-d5cf-4de7-a195-941f7780e092___JR_FrgE.S 8710.JPG,Apple
data\raw\apple\Apple___healthy\d88aa4e9-2d7d-4bd6-9a1d-e2f5a77507ff___RS_HL 7673.JPG,Apple
data\raw\apple\Apple___healthy\4c501b09-39fc-4c6c-9c50-2200f0ba8b27___RS_HL 8187.JPG,Apple
data\raw\apple\Apple___Black_rot\d197373c-af39-4000-aa28-cab65fafa361___JR_FrgE.S 2959.JPG,Apple
data\raw\apple\Apple___healthy\13bbfa7e-e864-414e-a16b-cb08688604ae___RS_HL 6190.JPG,Apple
data\raw\apple\Apple___healthy\d3db83a2-69b7-4de2-b868-fc3f04a0bf85___RS_HL 7481.JPG,Apple
data\raw\apple\Apple___Apple_scab\84e61e7e-f106-442c-a954-63dc3a57d5d5___FREC_Scab 3057.JPG,Apple
data\raw\apple\Apple___Apple_scab\1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193.JPG,Apple
data\raw\apple\Apple___healthy\36ab2af7-aff6-4578-99ef-4cf5b6527a9c___RS_HL 7689.JPG,Apple
data\raw\apple\Apple___healthy\ac83e870-8aec-4b1a-8156-b9a60fa09259___RS_HL 5735.JPG,Apple
data\raw\apple\Apple___healthy\c1fb257d-b00b-4a71-baad-92a73af09f52___RS_HL 5745.JPG,Apple
data\raw\apple\Apple___healthy\85ebf3f6-11f4-45df-ac16-bd04b355cb31___RS_HL 5991.JPG,Apple
data\raw\apple\Apple___Black_rot\899768af-a460-4c1d-9889-afd2536e7238___JR_FrgE.S 2957.JPG,Apple
data\raw\apple\Apple___Apple_scab\4be9d1d9-2170-4856-a81e-e53e7aa5dbf7___FREC_Scab 3082.JPG,Apple
data\raw\apple\Apple___Apple_scab\76eca386-c7c1-4807-ae27-13c793d06e02___FREC_Scab 3272.JPG,Apple
data\raw\apple\Apple___Apple_scab\cc62ab3a-f945-4aa3-add4-03887b49007a___FREC_Scab 2960.JPG,Apple
data\raw\apple\Apple___healthy\c5bcd10f-39aa-47ce-a4e2-1f225bc60912___RS_HL 8037.JPG,Apple
data\raw\apple\Apple___healthy\f2904228-2cc6-4c6c-a2b5-6951a6f3535e___RS_HL 6254.JPG,Apple
data\raw\apple\Apple___Black_rot\1d59f109-9793-403b-88d7-73bc3b17d601___JR_FrgE.S 8592.JPG,Apple
data\raw\apple\Apple___healthy\d454a4da-a867-45f8-962e-465946df58c9___RS_HL 5876.JPG,Apple
data\raw\apple\Apple___Black_rot\26c9d50e-7169-4241-951a-2334e2a513b3___JR_FrgE.S 8784.JPG,Apple
data\raw\apple\Apple___healthy\cb6dbf98-5036-45b9-ab80-45b22ddbac00___RS_HL 6296.JPG,Apple
data\raw\apple\Apple___Apple_scab\bb495423-1617-447c-95cd-52ebabee1a59___FREC_Scab 3199.JPG,Apple
data\raw\apple\Apple___healthy\432debb0-7063-4747-bf11-e6b335f58947___RS_HL 7548.JPG,Apple
data\raw\apple\Apple___Black_rot\59cb2470-1e5e-4828-90f2-a22dacbb0fd6___JR_FrgE.S 8594.JPG,Apple
data\raw\apple\Apple___healthy\3d300955-5956-4ed8-9348-d2d02388d4d3___RS_HL 7772.JPG,Apple
data\raw\apple\Apple___healthy\0f5cb632-9b97-48ce-88d6-45bf321175ce___RS_HL 6088.JPG,Apple
data\raw\apple\Apple___healthy\5b8c01e5-748f-4b5b-b64b-26bb129a5db6___RS_HL 7996.JPG,Apple
data\raw\apple\Apple___Black_rot\0d17b92b-8ec2-4a00-a8ff-9daea3fed2e8___JR_FrgE.S 2915.JPG,Apple
data\raw\apple\Apple___healthy\d39e5813-55e2-40e1-a305-5d549efa46f4___RS_HL 8112.JPG,Apple
data\raw\apple\Apple___Black_rot\d30f9b23-402d-4c3f-bdf7-406c9e35d038___JR_FrgE.S 8715.JPG,Apple
data\raw\apple\Apple___healthy\919e61a6-e6fa-4d4c-bad1-62eea9b19c79___RS_HL 8106.JPG,Apple
data\raw\apple\Apple___healthy\21c42956-0894-43bf-a1b8-787ef33594c2___RS_HL 7686.JPG,Apple
data\raw\apple\Apple___Apple_scab\162d8ca4-7cd3-46f1-904f-09721df3e498___FREC_Scab 3336.JPG,Apple
data\raw\apple\Apple___healthy\023810b0-18e6-4352-9dfa-c2f4c034cda5___RS_HL 7538.JPG,Apple
data\raw\apple\Apple___Apple_scab\f18c0441-917e-4f34-b26e-a1a71d0adec2___FREC_Scab 3429.JPG,Apple
data\raw\apple\Apple___healthy\dcaa9b5c-3581-421e-b3ee-b52097931cd6___RS_HL 7404.JPG,Apple
data\raw\apple\Apple___Black_rot\f3bbe1b6-4a5c-45d4-9660-d24b8c43f2fc___JR_FrgE.S 2806.JPG,Apple
data\raw\apple\Apple___healthy\2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857.JPG,Apple
data\raw\apple\Apple___healthy\87a26817-6916-47fc-8cdb-adc5c57ad21b___RS_HL 5684.JPG,Apple
data\raw\apple\Apple___healthy\61cac07b-9d6e-4fac-b60f-410280d94ed1___RS_HL 7455.JPG,Apple
data\raw\apple\Apple___Apple_scab\7b7c32e3-68f8-4280-acda-4c6e67f4725f___FREC_Scab 3340.JPG,Apple
data\raw\apple\Apple___Black_rot\37dc5845-507c-46f7-bfd9-f41407e6c813___JR_FrgE.S 8591.JPG,Apple
data\raw\apple\Apple___healthy\b9ff58a5-fdd5-429a-a6ef-e20d0be450e2___RS_HL 6059.JPG,Apple
data\raw\apple\Apple___healthy\09ad370f-ca6e-48fc-9b4b-990b0d9f6cd3___RS_HL 8135.JPG,Apple
data\raw\apple\Apple___Apple_scab\1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238.JPG,Apple
data\raw\apple\Apple___healthy\d1dd75fa-e0f8-4942-b530-5f6371ac9bc8___RS_HL 7427.JPG,Apple
data\raw\apple\Apple___Apple_scab\7c66bda4-301c-4987-85b8-fd8230c5a2f2___FREC_Scab 3324.JPG,Apple
data\raw\apple\Apple___healthy\303603ae-edae-45ba-914d-ab522db7089b___RS_HL 7400.JPG,Apple
data\raw\apple\Apple___Black_rot\f637ba06-cf3c-423f-9d1e-c239de14393c___JR_FrgE.S 8605.JPG,Apple
data\raw\apple\Apple___healthy\32a59e5f-9167-42d4-8040-40563e416572___RS_HL 6156.JPG,Apple
data\raw\apple\Apple___Apple_scab\fbd09d7f-e816-408a-946e-e4009ec8cae1___FREC_Scab 3289.JPG,Apple
data\raw\apple\Apple___Apple_scab\cd5654a1-a27a-49f1-8d97-22101a905278___FREC_Scab 3179.JPG,Apple
data\raw\apple\Apple___healthy\1230a95a-5f08-4fd6-b6e9-44c0c7b1fe8c___RS_HL 8092.JPG,Apple
data\raw\apple\Apple___Apple_scab\3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG,Apple
data\raw\apple\Apple___healthy\46c590f0-7e60-4ccd-af4e-45f911abf66a___RS_HL 6152.JPG,Apple
data\raw\apple\Apple___Black_rot\fc7d3fc0-1b3c-4865-adee-3670870ec4c3___JR_FrgE.S 2913.JPG,Apple
data\raw\apple\Apple___Black_rot\1fe7faa9-61a7-4152-9a85-a57d9486af0a___JR_FrgE.S 8599.JPG,Apple
data\raw\apple\Apple___Black_rot\4ca16e52-bdfb-40c3-8407-77087fdfc786___JR_FrgE.S 2852.JPG,Apple
data\raw\apple\Apple___Apple_scab\36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG,Apple
data\raw\apple\Apple___Black_rot\7530c184-6aa8-40fa-9f8d-7e5f0b3e5a7e___JR_FrgE.S 3045.JPG,Apple
data\raw\apple\Apple___healthy\53b0c397-52b3-40c1-9ef5-c52b6ae7f4bb___RS_HL 6329.JPG,Apple
data\raw\apple\Apple___Black_rot\d3deecaa-bd8c-4b10-a33f-4c6d188a3b95___JR_FrgE.S 8712.JPG,Apple
data\raw\apple\Apple___healthy\81dd861f-5c83-41f3-8aa2-2abbb94ed9f5___RS_HL 7325.JPG,Apple
data\raw\apple\Apple___healthy\4839a9b1-c89f-475c-849f-c40c44e9cfff___RS_HL 6040.JPG,Apple
data\raw\apple\Apple___healthy\fc7a6626-26f1-4edd-9fa3-f4017354ef44___RS_HL 5903.JPG,Apple
data\raw\apple\Apple___Apple_scab\9431682d-6de3-4b1f-bdde-11b706fe2e85___FREC_Scab 3029.JPG,Apple
data\raw\apple\Apple___healthy\51cafddc-e99e-43bd-866f-21564d062cb2___RS_HL 6328.JPG,Apple
data\raw\apple\Apple___Apple_scab\08c42d78-aa7b-4106-b0c1-b260f898dcba___FREC_Scab 3151.JPG,Apple
data\raw\apple\Apple___Apple_scab\7f4d7ebc-7d2b-454f-8f61-b5dc469a16b7___FREC_Scab 3010.JPG,Apple
data\raw\apple\Apple___healthy\d57f5f33-d8e9-4c40-80ad-c2875743f781___RS_HL 5726.JPG,Apple
data\raw\apple\Apple___Apple_scab\7e4bbd7a-b494-426f-9f08-755ce4a399e7___FREC_Scab 3331.JPG,Apple
data\raw\apple\Apple___Apple_scab\9474d631-06bc-45e0-bdcc-2aff28b34856___FREC_Scab 3358.JPG,Apple
data\raw\apple\Apple___healthy\a1630d3e-2f30-455e-b259-d92b7b332588___RS_HL 5768.JPG,Apple
data\raw\apple\Apple___healthy\cc804c2c-87af-4c9f-b347-344701081271___RS_HL 7275.JPG,Apple
data\raw\apple\Apple___healthy\936c7bd1-5902-499b-b03b-bcf1f9434a06___RS_HL 7785.JPG,Apple
data\raw\apple\Apple___healthy\8e1d492d-1f6e-48a1-aa14-db5bc515d580___RS_HL 7822.JPG,Apple
data\raw\apple\Apple___Apple_scab\1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408.JPG,Apple
data\raw\apple\Apple___healthy\872f54d3-61de-4b41-aaa4-57caad5ad9d3___RS_HL 7865.JPG,Apple
data\raw\apple\Apple___healthy\c86f1476-4e5c-4dbd-923d-a575bd03cd18___RS_HL 6210.JPG,Apple
data\raw\apple\Apple___healthy\70e5bc17-eaff-43e3-b198-2658561b63b1___RS_HL 5866.JPG,Apple
data\raw\apple\Apple___Black_rot\07f6b5a7-47cd-4012-8fcd-969d1d7245b9___JR_FrgE.S 2961.JPG,Apple
data\raw\apple\Apple___Apple_scab\62f548e4-13e0-4e62-bcbc-2bc2c68251f3___FREC_Scab 3273.JPG,Apple
data\raw\apple\Apple___healthy\bf73cd4a-c19c-457c-827b-144d15f88b37___RS_HL 7830.JPG,Apple
data\raw\apple\Apple___Black_rot\132a74c4-3bdc-410b-931d-887bac16b074___JR_FrgE.S 8705.JPG,Apple
data\raw\apple\Apple___Apple_scab\0208f4eb-45a4-4399-904e-989ac2c6257c___FREC_Scab 3037.JPG,Apple
data\raw\apple\Apple___healthy\f3c88876-d854-4f94-999c-7fcddb87ced7___RS_HL 8202.JPG,Apple
data\raw\apple\Apple___Black_rot\cc73875e-54c2-49a1-91bb-f2bc85a93f8f___JR_FrgE.S 2747.JPG,Apple
data\raw\apple\Apple___Black_rot\acb4845c-bee1-478c-b11c-ade0ae397c51___JR_FrgE.S 8818.JPG,Apple
data\raw\apple\Apple___healthy\8b60fc20-52fa-40a2-8d91-367307968f8e___RS_HL 7264.JPG,Apple
data\raw\apple\Apple___healthy\f31086c2-e23e-4ae1-85a4-89eb742271bc___RS_HL 7611.JPG,Apple
data\raw\apple\Apple___healthy\3e694355-bfdc-4dfe-978e-16c08b70bdba___RS_HL 8028.JPG,Apple
data\raw\apple\Apple___Black_rot\d892ca1b-8b68-4087-9bb1-3ac7b861c283___JR_FrgE.S 8606.JPG,Apple
data\raw\apple\Apple___healthy\8cf44f32-5736-4681-be02-f86e4454e00a___RS_HL 5904.JPG,Apple
data\raw\apple\Apple___Black_rot\1452dba2-3694-4657-ac64-fed65ebea056___JR_FrgE.S 3081.JPG,Apple
data\raw\apple\Apple___Apple_scab\6d9f5940-0ec4-4ccf-8003-719410b7f47c___FREC_Scab 3373.JPG,Apple
data\raw\apple\Apple___healthy\5ded9dac-20e0-4e68-a202-43c6723c335d___RS_HL 6186.JPG,Apple
data\raw\apple\Apple___Black_rot\57cbfc0a-6720-4672-bda8-e9ad59c0fefc___JR_FrgE.S 8651.JPG,Apple
data\raw\apple\Apple___healthy\9a7d0452-4015-4cef-ab3c-f8f9633b6e9b___RS_HL 8117.JPG,Apple
data\raw\apple\Apple___healthy\7703726c-19ce-4e3a-a921-1a84161b12d0___RS_HL 8174.JPG,Apple
data\raw\apple\Apple___Apple_scab\663ad178-6346-4b89-8074-6655f1be1578___FREC_Scab 3500.JPG,Apple
data\raw\apple\Apple___healthy\72910301-856e-491d-b929-efdc81bb3eb5___RS_HL 5765.JPG,Apple
data\raw\apple\Apple___healthy\6b1696f3-a455-4ac4-b5e4-2839681937fe___RS_HL 5867.JPG,Apple
data\raw\apple\Apple___Black_rot\32ef0219-fbb0-417c-abad-56021a2c1619___JR_FrgE.S 2893.JPG,Apple
data\raw\apple\Apple___Black_rot\7eee2c9b-285a-411a-950b-7cd5547a9440___JR_FrgE.S 3028.JPG,Apple
data\raw\apple\Apple___healthy\c81e4d98-e76b-48cf-b03a-2ad382d19842___RS_HL 7807.JPG,Apple
data\raw\apple\Apple___healthy\3a5916ba-0db8-4aff-a282-26f33b056832___RS_HL 8125.JPG,Apple
data\raw\apple\Apple___healthy\614e548e-9a13-428c-89bf-353a1880cf73___RS_HL 8190.JPG,Apple
data\raw\apple\Apple___Black_rot\4fcfd5b0-e312-41f4-a8cf-16976b5882fd___JR_FrgE.S 8589.JPG,Apple
data\raw\apple\Apple___healthy\5e552830-5ccd-4f85-9f77-ed63db285890___RS_HL 5994.JPG,Apple
data\raw\apple\Apple___healthy\ce9a3738-55ea-4974-8539-922ed4f864b8___RS_HL 6175.JPG,Apple
data\raw\apple\Apple___healthy\5decc9b0-698c-49d0-906b-1a679b0001f9___RS_HL 6245.JPG,Apple
data\raw\apple\Apple___Apple_scab\6b6b2140-bb67-4342-adad-8cba97a5ecbe___FREC_Scab 3388.JPG,Apple
data\raw\apple\Apple___Apple_scab\d8aeb323-17d2-4123-9988-3c2346558bc6___FREC_Scab 2996.JPG,Apple
data\raw\apple\Apple___healthy\8558ed98-6e99-4d7e-98e1-9437bd4d2382___RS_HL 5766.JPG,Apple
data\raw\apple\Apple___Apple_scab\fb911d9c-0445-4d0f-886e-50458b82d6c2___FREC_Scab 2972.JPG,Apple
data\raw\apple\Apple___healthy\02847045-4405-467c-9ccb-7ba2ab1d574c___RS_HL 5943.JPG,Apple
data\raw\apple\Apple___Black_rot\cda4e00f-b32f-4605-b2ca-4b5eba5ecc22___JR_FrgE.S 8799.JPG,Apple
data\raw\apple\Apple___healthy\bda31474-87d3-4256-ace8-00d20ef05139___RS_HL 7443.JPG,Apple
data\raw\apple\Apple___healthy\291f66c2-6044-4485-861a-8fa3aa625ddd___RS_HL 7520.JPG,Apple
data\raw\apple\Apple___healthy\8c43ceb4-000b-441b-887f-ef495da381e2___RS_HL 7864.JPG,Apple
data\raw\apple\Apple___healthy\638ea400-bbc7-4642-b7f3-f57e2f3409cb___RS_HL 7718.JPG,Apple
data\raw\apple\Apple___healthy\3af9dc00-a64b-4b45-a034-1d190e5277ea___RS_HL 7788.JPG,Apple
data\raw\apple\Apple___healthy\53d09cc6-89ef-4180-a823-31c5f6566656___RS_HL 6070.JPG,Apple
data\raw\apple\Apple___healthy\18571abd-0d3c-42de-a257-f46c1a6d1517___RS_HL 6126.JPG,Apple
data\raw\apple\Apple___Black_rot\e43cb49a-44ff-4ee5-9dae-aa2e89fb643b___JR_FrgE.S 2927.JPG,Apple
data\raw\apple\Apple___healthy\be861072-a40c-4318-80a7-659f9f9a11ae___RS_HL 6241.JPG,Apple
data\raw\apple\Apple___healthy\d91d546a-0d07-4c6c-b1b6-1686371c0062___RS_HL 8121.JPG,Apple
data\raw\apple\Apple___healthy\97a6eaed-70d4-4b78-9871-1aba3d7a9abe___RS_HL 7908.JPG,Apple
data\raw\apple\Apple___Apple_scab\8406c2d8-abac-4992-bf23-6728a84d5437___FREC_Scab 3371.JPG,Apple
data\raw\apple\Apple___Black_rot\c4833395-fa04-4b3a-89f1-6fbc5c3d7d18___JR_FrgE.S 2866.JPG,Apple
data\raw\apple\Apple___Black_rot\db1600c7-f9dc-45a4-9e01-223b67ebef83___JR_FrgE.S 8703.JPG,Apple
data\raw\apple\Apple___healthy\530f24d7-aefb-419d-b814-2cb3a81cfe2c___RS_HL 6071.JPG,Apple
data\raw\apple\Apple___Black_rot\9922fc5b-28d9-4ad7-90f2-7ad252f716dc___JR_FrgE.S 2741.JPG,Apple
data\raw\apple\Apple___healthy\445d268a-415e-41d4-80de-0116fdaca73d___RS_HL 5982.JPG,Apple
data\raw\apple\Apple___healthy\24cddc8a-d7e6-4ebf-9771-b3844913f02e___RS_HL 5966.JPG,Apple
data\raw\apple\Apple___healthy\9b958d1b-ef54-4290-9636-4aa08eb55dda___RS_HL 5843.JPG,Apple
data\raw\apple\Apple___Black_rot\255dd1a9-d4cf-4b38-9872-8f8bc6746703___JR_FrgE.S 3040.JPG,Apple
data\raw\apple\Apple___healthy\c6086c14-d6e9-4c87-8bfe-1275b959bcf7___RS_HL 7369.JPG,Apple
data\raw\apple\Apple___Apple_scab\baa34f65-7a7a-4308-ad86-4fe8f0da288d___FREC_Scab 3115.JPG,Apple
data\raw\apple\Apple___healthy\1dbfc9d3-f568-4e19-a83c-8fa408cfea3a___RS_HL 5909.JPG,Apple
data\raw\apple\Apple___Black_rot\d3dab897-b9de-4ec4-a335-db2f36a64011___JR_FrgE.S 2918.JPG,Apple
data\raw\apple\Apple___healthy\1497c20f-448a-48e2-9cf0-b4fc8cfa848a___RS_HL 6292.JPG,Apple
data\raw\apple\Apple___Apple_scab\d7ac8a6f-7c88-47ac-9387-eefb672e9776___FREC_Scab 3392.JPG,Apple
data\raw\apple\Apple___healthy\99eee6bd-5bca-412a-beaa-afc6009bb868___RS_HL 7434.JPG,Apple
data\raw\apple\Apple___Apple_scab\40d60cf0-1311-40c7-9e7e-579e74c92027___FREC_Scab 3136.JPG,Apple
data\raw\apple\Apple___Black_rot\8503d510-a7c2-409d-bbbe-5a7b03611a8a___JR_FrgE.S 2740.JPG,Apple
data\raw\apple\Apple___healthy\0d072074-0253-4a6b-a4cb-02f520c46942___RS_HL 5805.JPG,Apple
data\raw\apple\Apple___Black_rot\00e909aa-e3ae-4558-9961-336bb0f35db3___JR_FrgE.S 8593.JPG,Apple
data\raw\apple\Apple___Apple_scab\affb666c-6915-48e6-ba8a-92385af75826___FREC_Scab 3395.JPG,Apple
data\raw\apple\Apple___Apple_scab\98e6e72f-092d-41dc-93e1-22bfc1ea2abd___FREC_Scab 2953.JPG,Apple
data\raw\apple\Apple___healthy\4b22a1e7-745b-4c78-a49e-14ca8cfba26a___RS_HL 8111.JPG,Apple
data\raw\apple\Apple___healthy\e29afa6a-10d2-4d5c-a31c-b06fdf1bbadd___RS_HL 7691.JPG,Apple
data\raw\apple\Apple___healthy\14009d84-bca8-4054-b09d-7fd4241c74a6___RS_HL 7907.JPG,Apple
data\raw\apple\Apple___Black_rot\02168189-aa75-4284-a7f0-8ca5901ea783___JR_FrgE.S 2948.JPG,Apple
data\raw\apple\Apple___Apple_scab\ef0593e6-f8bc-4501-9c2a-8ee8a6ff33fc___FREC_Scab 3495.JPG,Apple
data\raw\apple\Apple___Black_rot\51c1787e-4570-43dc-91c3-6ae72c98128a___JR_FrgE.S 8706.JPG,Apple
data\raw\apple\Apple___Apple_scab\2e264ee0-7679-4ad2-a19a-1ac4d2e84079___FREC_Scab 2984.JPG,Apple
data\raw\apple\Apple___Apple_scab\b0744c40-7396-4efb-9d0e-d7b1f22a9dd4___FREC_Scab 3407.JPG,Apple
data\raw\apple\Apple___healthy\07942abf-8326-4742-bcba-52ddba093974___RS_HL 5731.JPG,Apple
data\raw\apple\Apple___healthy\07778a5c-8037-425f-aa83-d10b1e1d5db4___RS_HL 7269.JPG,Apple
data\raw\apple\Apple___healthy\9f6f67e7-5369-4642-9594-a29fba331a5c___RS_HL 5907.JPG,Apple
data\raw\apple\Apple___Black_rot\8d935efd-8dba-4847-954f-a914d93d8d07___JR_FrgE.S 2857.JPG,Apple
data\raw\apple\Apple___healthy\c93d7101-89bf-48d9-bcb2-3957da7131ff___RS_HL 8035.JPG,Apple
data\raw\apple\Apple___healthy\e9d92a83-92dd-442f-8138-627ead72fcaf___RS_HL 5839.JPG,Apple
data\raw\apple\Apple___healthy\71b2b307-ddd7-48bf-b904-4d1101c9fc4b___RS_HL 7755.JPG,Apple
data\raw\apple\Apple___Apple_scab\7be1e0a3-01d0-40c3-9628-f69952550267___FREC_Scab 3263.JPG,Apple
data\raw\apple\Apple___healthy\c2aa2c88-d07b-4df4-80c7-1ba703254844___RS_HL 5727.JPG,Apple
data\raw\apple\Apple___healthy\da91e28c-3e10-406c-be5c-d10afd8e183d___RS_HL 6041.JPG,Apple
data\raw\apple\Apple___healthy\37b1cd89-582a-40ce-b2ec-6a635e1fea17___RS_HL 6151.JPG,Apple
