image_path,clean_class
data\raw\potato\Potato___Late_blight\fe72d959-6788-4b19-9285-e0b2919dc718___RS_LB 2516.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0faca7fe-7254-4dfa-8388-bbc776338c9c___RS_Early.B 7929.JPG,Early Blight
data\raw\potato\Potato___Early_blight\70a2aa43-f50f-448b-bd98-9315f27cf456___RS_Early.B 7927.JPG,Early Blight
data\raw\potato\Potato___Early_blight\72013507-bfce-4b7a-b56e-f66a94cb4558___RS_Early.B 7930.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fdc691b0-2b15-4cb6-8f5d-c4e5654389e0___RS_Early.B 7935.JPG,Early Blight
data\raw\potato\Potato___Late_blight\30920583-57a6-4cc2-81d6-84879ec3af46___RS_LB 4930.JPG,Late Blight
data\raw\potato\Potato___Late_blight\76ebfd7a-b3d8-4cde-b6b6-7e5132ec269b___RS_LB 4935.JPG,Late Blight
data\raw\potato\Potato___Late_blight\dbbd22b5-a565-470a-9e72-2c7d7c26dbe5___RS_LB 4932.JPG,Late Blight
data\raw\potato\Potato___Late_blight\df919a28-9f11-42f6-823c-15f70bf1325e___RS_LB 4936.JPG,Late Blight
data\raw\potato\Potato___Early_blight\24ced43c-a862-4e3d-8300-dffd350de2c4___RS_Early.B 6957.JPG,Early Blight
data\raw\potato\Potato___Early_blight\454203b9-0376-4db3-92ed-047545daa7c6___RS_Early.B 6953.JPG,Early Blight
data\raw\potato\Potato___Early_blight\91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B 6954.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d97f6469-bef9-4276-b918-efb1a1859fb7___RS_Early.B 6958.JPG,Early Blight
data\raw\potato\Potato___Late_blight\3888aab7-b07f-439b-80cc-c7f49004a67c___RS_LB 4156.JPG,Late Blight
data\raw\potato\Potato___Late_blight\77164347-18bd-4466-aca9-0f61e6a36468___RS_LB 4155.JPG,Late Blight
data\raw\potato\Potato___Late_blight\8eb5691c-0098-45f6-a782-e297ed340bc0___RS_LB 4153.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Late Blight
data\raw\potato\Potato___Late_blight\856b9ab9-c5af-43f1-a320-097b7380d314___RS_LB 2789.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG,Late Blight
data\raw\potato\Potato___Late_blight\cf83a586-2f2a-423b-8e1c-f7c284a20ec1___RS_LB 2785.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d4463dcb-ae91-4329-8c6d-6da1eecbaaac___RS_LB 2788.JPG,Late Blight
data\raw\potato\Potato___Late_blight\33938ff2-ee2c-4571-96dd-6229a0cb4e0c___RS_LB 5184.JPG,Late Blight
data\raw\potato\Potato___Late_blight\51eb7a7a-99b4-47c4-be2f-2de9f4e5e985___RS_LB 5182.JPG,Late Blight
data\raw\potato\Potato___Late_blight\84e85005-c647-4381-8762-c487074c9571___RS_LB 5186.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b9ad8d86-aadb-44b4-9bba-d6adb446afd7___RS_LB 5188.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0898bffc-57aa-4fdb-92d1-fd6a03d2a011___RS_Early.B 6946.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b83aea19-9485-412f-808d-c0a590d75388___RS_Early.B 6951.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d031102c-679d-4323-a5ee-4c52ed2d5740___RS_Early.B 6947.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fc73fc01-6a63-4b3b-bfed-74625c5b4b05___RS_Early.B 6945.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4a7c680d-9c18-4065-a6e0-70cd2d0a3207___RS_Early.B 8107.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4f12ef84-6c6e-43d6-b6f1-3a8b0278b3a6___RS_Early.B 8101.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d9293730-8ba7-4f41-936a-eb129bde096b___RS_Early.B 8102.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f536e055-666e-41cc-8ee2-c1af2fbf754a___RS_Early.B 8104.JPG,Early Blight
data\raw\potato\Potato___Early_blight\2c0e712a-fb21-44b6-bbe1-7c67cec7b965___RS_Early.B 7084.JPG,Early Blight
data\raw\potato\Potato___Early_blight\6cd05602-f131-47a3-a7ef-f328a13e4f1e___RS_Early.B 7079.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ce9d9a96-23cc-4d24-ab68-3932cba59ae2___RS_Early.B 7080.JPG,Early Blight
data\raw\potato\Potato___Early_blight\eec2262a-d16b-42e1-99bd-6891ef392988___RS_Early.B 7085.JPG,Early Blight
data\raw\potato\Potato___Late_blight\17f8da33-18e6-454b-b9dc-a34c8dd52591___RS_LB 2945.JPG,Late Blight
data\raw\potato\Potato___Late_blight\5674826f-aeb6-4142-809e-ea9e4fd391c3___RS_LB 2940.JPG,Late Blight
data\raw\potato\Potato___Late_blight\63ec8c33-368c-433d-8953-f28f30e5985f___RS_LB 2943.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f2bfd338-f718-4794-a115-3337a0669988___RS_LB 2944.JPG,Late Blight
data\raw\potato\Potato___Early_blight\1e671694-5713-4568-b8ad-06f15688d25e___RS_Early.B 7659.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4a35b485-4f57-471a-a2cc-d5d7ebd41c40___RS_Early.B 7651.JPG,Early Blight
data\raw\potato\Potato___Early_blight\68a9df4a-f803-4cf1-bfce-1a637a2befcc___RS_Early.B 7654.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG,Early Blight
data\raw\potato\Potato___Late_blight\b4e52186-de58-4c06-bbd2-2fb3dbeda13e___RS_LB 2655.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c4c1c25f-0594-4c81-a1e0-a609ee1f0808___RS_LB 2653.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d99f0d05-6ee3-440c-9dc6-48f7ba2bfc24___RS_LB 2654.JPG,Late Blight
data\raw\potato\Potato___Late_blight\fdf53f6c-db92-48b9-9e06-0358e4114be6___RS_LB 2656.JPG,Late Blight
data\raw\potato\Potato___Late_blight\64df88c4-e308-48f3-b475-e2e6206bbd8a___RS_LB 3886.JPG,Late Blight
data\raw\potato\Potato___Late_blight\6fa565d1-4fab-4331-b30d-772babc186a4___RS_LB 3887.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e1197d2d-980a-45b1-9ab1-5b7cc36660bc___RS_LB 3885.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f477f5a9-90cf-416b-8a3d-782ea2365c9f___RS_LB 3884.JPG,Late Blight
data\raw\potato\Potato___Early_blight\07953ca1-8935-449f-b338-4357ed683b2d___RS_Early.B 6815.JPG,Early Blight
data\raw\potato\Potato___Early_blight\3613b972-6af8-4a9a-be7f-bf68e4eb4cd0___RS_Early.B 6813.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG,Early Blight
data\raw\potato\Potato___Early_blight\73273541-2855-4516-92c3-658703bd2d18___RS_Early.B 6814.JPG,Early Blight
data\raw\potato\Potato___Late_blight\29d84246-f2a5-4c18-8ddc-2f2d38046ae2___RS_LB 2625.JPG,Late Blight
data\raw\potato\Potato___Late_blight\8192a596-e2e9-4451-a33d-a92a26a739ee___RS_LB 2624.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ef49abc4-4b8e-4438-88a9-b3acfdb52014___RS_LB 2623.JPG,Late Blight
data\raw\potato\Potato___Late_blight\fdb7d904-91df-4f00-85bd-0fb038723329___RS_LB 2628.JPG,Late Blight
data\raw\potato\Potato___Late_blight\034a54f1-e3e9-4524-a318-9d253d9f1394___RS_LB 2893.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2122118e-02ee-452b-864c-adf36ed5ce9c___RS_LB 2890.JPG,Late Blight
data\raw\potato\Potato___Late_blight\a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ea5fc080-37a7-4954-ba8c-a5d67b6a0962___RS_LB 2888.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0f9c098f-a6df-4a73-8c14-8e7d4dbb1b0b___RS_Early.B 7991.JPG,Early Blight
data\raw\potato\Potato___Early_blight\11e974fa-928f-45f6-b983-e74c74c7d163___RS_Early.B 7992.JPG,Early Blight
data\raw\potato\Potato___Early_blight\69ee53e1-a9b6-4e97-bc5f-f91617bc87ab___RS_Early.B 7987.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ef825fcb-d776-4dfd-a6ed-3bd49912806e___RS_Early.B 7985.JPG,Early Blight
data\raw\potato\Potato___Early_blight\5fa695b2-89f6-4c5e-b62f-2be61e2ad23a___RS_Early.B 7232.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b7157976-61c2-4366-87c5-e3de23aa7c10___RS_Early.B 7227.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bc8a7fa5-1f77-4829-a1ee-0ccbeef289eb___RS_Early.B 7228.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d44a363d-c186-416e-8fad-1a456699bba2___RS_Early.B 7229.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b512ab1a-0ea5-47d6-b998-7c9f32ed3329___RS_Early.B 7250.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bcedd1ec-17b4-495b-b47f-5877ef836f88___RS_Early.B 7248.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c53d85d7-bddb-422b-955c-6842cce9a927___RS_Early.B 7253.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dbee10d3-333b-4c62-aa90-23c1f859519c___RS_Early.B 7252.JPG,Early Blight
data\raw\potato\Potato___Early_blight\22b28f50-4141-4ca7-be3f-ccb1c521c2df___RS_Early.B 8285.JPG,Early Blight
data\raw\potato\Potato___Early_blight\2b3e46d9-09dd-4966-99c6-fe44c741b94c___RS_Early.B 8290.JPG,Early Blight
data\raw\potato\Potato___Early_blight\cc716d92-3d2e-4cce-bc77-bb4c8155b88c___RS_Early.B 8288.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e40b6718-52b6-46a7-970c-5f1b6bae23af___RS_Early.B 8287.JPG,Early Blight
data\raw\potato\Potato___Early_blight\0c5b14d9-8b1c-4c39-bb23-1835b5760caa___RS_Early.B 7937.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1cb05d87-027d-4bf0-b5c4-4c1a57896ac6___RS_Early.B 7936.JPG,Early Blight
data\raw\potato\Potato___Early_blight\aa342b8f-88f5-4d9d-9740-4b1b4147c590___RS_Early.B 7939.JPG,Early Blight
data\raw\potato\Potato___Early_blight\bc7552e4-3901-41b8-8bef-727eeca4270e___RS_Early.B 7942.JPG,Early Blight
data\raw\potato\Potato___Early_blight\334fd34b-f4aa-4cc2-9ac9-8b85df65b96c___RS_Early.B 6773.JPG,Early Blight
data\raw\potato\Potato___Early_blight\73845010-b5b2-4604-8055-388c4222592a___RS_Early.B 6767.JPG,Early Blight
data\raw\potato\Potato___Early_blight\78313ae7-3589-4d23-a5b6-0457e500bd1a___RS_Early.B 6768.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d84ba2ee-6ef5-45b7-a15a-b677b99cd3f6___RS_Early.B 6772.JPG,Early Blight
data\raw\potato\Potato___Early_blight\425e5f26-56b0-404d-b537-dc3353ecee09___RS_Early.B 7058.JPG,Early Blight
data\raw\potato\Potato___Early_blight\5a7ca2a3-5bfc-47b7-9657-85a6c95a0956___RS_Early.B 7061.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c28107c6-ea57-4044-bb6e-508d6d360cd7___RS_Early.B 7057.JPG,Early Blight
data\raw\potato\Potato___Late_blight\13b1b19c-6720-4238-b384-4c86ea119ace___RS_LB 2765.JPG,Late Blight
data\raw\potato\Potato___Late_blight\1a674846-9d13-4a7f-ba03-8931c5dd3d2c___RS_LB 2768.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2572d994-464a-461e-a0c8-597dc2229c09___RS_LB 2763.JPG,Late Blight
data\raw\potato\Potato___Late_blight\cbb653f7-72fd-4499-9d90-efdcd8c30077___RS_LB 2764.JPG,Late Blight
data\raw\potato\Potato___Late_blight\33fa45a7-e6ff-4e75-9c6e-28570fdfedb6___RS_LB 3054.JPG,Late Blight
data\raw\potato\Potato___Late_blight\95816fab-df6d-4730-8f52-4b64aac47e3d___RS_LB 3056.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f926e3c1-74bb-4397-85ca-725a54dfaf49___RS_LB 3053.JPG,Late Blight
data\raw\potato\Potato___Early_blight\201fed44-8dde-4ece-9e76-3706b8afdf46___RS_Early.B 8259.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4019e40b-0175-462a-b6bb-228cf42c1a65___RS_Early.B 8256.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7ba072ea-9bb3-4b5e-8fff-82758ff3f722___RS_Early.B 8262.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c3bf3f15-b1ae-4e36-97a4-f341879db6ae___RS_Early.B 8263.JPG,Early Blight
data\raw\potato\Potato___Late_blight\841a4e5a-7aa6-4b32-a2b2-436874a48fdb___RS_LB 4469.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d438f9b3-2952-425e-8c5f-a92a21b35f5f___RS_LB 4470.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d7e7afff-cb91-4209-bf42-ce579f273cce___RS_LB 4468.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ee09546f-d7cd-4af9-9445-41745638c9c3___RS_LB 4471.JPG,Late Blight
data\raw\potato\Potato___Early_blight\667c593c-acbf-468a-91a3-6fd8006c46c2___RS_Early.B 7830.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7855ccc3-28ac-4269-a8ce-618df8a27573___RS_Early.B 7834.JPG,Early Blight
data\raw\potato\Potato___Early_blight\945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a1dd3cdf-0ff5-49f6-b66e-9b3632a07019___RS_Early.B 7833.JPG,Early Blight
data\raw\potato\Potato___Early_blight\16a6f216-6d2a-48fe-b8bc-ff385c96d0d3___RS_Early.B 7220.JPG,Early Blight
data\raw\potato\Potato___Early_blight\51f59871-72dc-490c-a550-9e7869142284___RS_Early.B 7224.JPG,Early Blight
data\raw\potato\Potato___Early_blight\625f9c30-b56a-4e4e-9b34-aab8d2385d02___RS_Early.B 7226.JPG,Early Blight
data\raw\potato\Potato___Early_blight\65b66b8f-2117-4876-85bd-23941349231f___RS_Early.B 7219.JPG,Early Blight
data\raw\potato\Potato___Late_blight\3a0033d6-2efc-4926-a9eb-3969d815d630___RS_LB 5144.JPG,Late Blight
data\raw\potato\Potato___Late_blight\3b241fa8-12f2-4c80-afe2-0a4cdc8f34a1___RS_LB 5138.JPG,Late Blight
data\raw\potato\Potato___Late_blight\a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c206ebe3-c06e-4eb9-a537-a719cfa1e3c0___RS_LB 5140.JPG,Late Blight
data\raw\potato\Potato___Late_blight\030e8945-d3ce-4ad3-8a91-a14c18285249___RS_LB 2532.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2c1218c8-eaea-4f5a-be4b-34e34a705063___RS_LB 2530.JPG,Late Blight
data\raw\potato\Potato___Late_blight\de0ae213-3479-4f07-b7f8-d59607a2caa8___RS_LB 2528.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e8040f51-18ed-43ec-9fa3-b5eb972f4fec___RS_LB 2527.JPG,Late Blight
data\raw\potato\Potato___Early_blight\87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B 8848.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9db872fc-f367-4dfa-b1f7-23490bb4552b___RS_Early.B 8842.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a29ed5b2-153c-4f0e-a633-f698c9ff51d2___RS_Early.B 8840.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dc6516c4-a74c-465f-85a1-55608ee518da___RS_Early.B 8843.JPG,Early Blight
data\raw\potato\Potato___Early_blight\12a7bc09-8d7f-4790-8046-6e3f12f71399___RS_Early.B 7973.JPG,Early Blight
data\raw\potato\Potato___Early_blight\1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,Early Blight
data\raw\potato\Potato___Early_blight\37471260-d7b4-4ccd-901e-974332ef2eb9___RS_Early.B 7967.JPG,Early Blight
data\raw\potato\Potato___Early_blight\ec9a34ed-90de-417e-bf87-31e748c8c770___RS_Early.B 7968.JPG,Early Blight
data\raw\potato\Potato___Early_blight\268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B 8678.JPG,Early Blight
data\raw\potato\Potato___Early_blight\adc573cd-bbf3-4742-9bd5-1e3e6f27319a___RS_Early.B 8685.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c7212fa9-df1e-485e-a471-1011dd797865___RS_Early.B 8680.JPG,Early Blight
data\raw\potato\Potato___Early_blight\f7a5e3e3-796e-4f4a-943c-24d26e2591d4___RS_Early.B 8679.JPG,Early Blight
data\raw\potato\Potato___Late_blight\0396e413-e165-427a-ba72-04cbae7b8ab0___RS_LB 4751.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2ea232e4-2e94-426f-b86f-8bc5861f334f___RS_LB 4757.JPG,Late Blight
data\raw\potato\Potato___Late_blight\90596f7b-1efa-4595-8d57-bcbd4c48253f___RS_LB 4753.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0c4f6f72-c7a2-42e1-9671-41ab3bf37fe7___RS_Early.B 6752.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4c8df1cf-82bb-49eb-894c-8a516fbd1d74___RS_Early.B 6753.JPG,Early Blight
data\raw\potato\Potato___Early_blight\acb59a95-cbe4-4602-9b8a-9adbf12899af___RS_Early.B 6754.JPG,Early Blight
data\raw\potato\Potato___Early_blight\be89d35f-e382-4b1c-95e8-af88d969d306___RS_Early.B 6758.JPG,Early Blight
data\raw\potato\Potato___Late_blight\84f666da-9e17-4e90-9813-0ed64da175d9___RS_LB 2536.JPG,Late Blight
data\raw\potato\Potato___Late_blight\8f80caee-38ed-4b49-9596-6f66c3cb9c1b___RS_LB 2535.JPG,Late Blight
data\raw\potato\Potato___Late_blight\df0f75cf-febd-4fde-84a0-7c4da9f97fd2___RS_LB 2534.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f8d2bf55-3044-4d09-9372-63aa960f1881___RS_LB 2538.JPG,Late Blight
data\raw\potato\Potato___healthy\2dee1571-ef6b-40ef-8c46-334e89aad3f1___RS_HL 1950.JPG,Healthy
data\raw\potato\Potato___healthy\71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947.JPG,Healthy
data\raw\potato\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951.JPG,Healthy
data\raw\potato\Potato___healthy\f30983c0-6e20-43cc-8672-4622ca34c830___RS_HL 1949.JPG,Healthy
data\raw\potato\Potato___Early_blight\5bdc7f1d-26cc-45b2-b77f-e98084418fd9___RS_Early.B 7486.JPG,Early Blight
data\raw\potato\Potato___Early_blight\d8efc91f-6e85-4508-8d49-9c4a11c4c71a___RS_Early.B 7484.JPG,Early Blight
data\raw\potato\Potato___Early_blight\dc0536f7-e777-4751-8733-f643eb18329a___RS_Early.B 7492.JPG,Early Blight
data\raw\potato\Potato___Early_blight\e5d559da-71d8-4999-9d5a-05da9e6bf12e___RS_Early.B 7491.JPG,Early Blight
data\raw\potato\Potato___Early_blight\02578b86-b234-4ac0-9bc3-691b5610e2bf___RS_Early.B 7562.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a3fe02f0-6d49-4e9a-ba9a-ac26e8b65ca9___RS_Early.B 7560.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b6b4aa28-edc4-4e9f-bc0d-bd4b0ec085a2___RS_Early.B 7559.JPG,Early Blight
data\raw\potato\Potato___Early_blight\cf3169aa-b842-46ed-bb1a-3e02b6858c86___RS_Early.B 7566.JPG,Early Blight
data\raw\potato\Potato___Late_blight\351386f8-c501-45f6-ab0d-e9c1d1584204___RS_LB 5195.JPG,Late Blight
data\raw\potato\Potato___Late_blight\59dcc102-c55f-4a13-991e-8c53db4ce76d___RS_LB 5189.JPG,Late Blight
data\raw\potato\Potato___Late_blight\9475f5bf-607b-4091-8a6d-8f09921478a7___RS_LB 5191.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ed2d2803-3b9b-4c3c-ab8a-9aea2bf76ffd___RS_LB 5190.JPG,Late Blight
data\raw\potato\Potato___Early_blight\08029ccc-387e-4be6-9389-04f7b82fdb2a___RS_Early.B 9130.JPG,Early Blight
data\raw\potato\Potato___Early_blight\6cec2d2b-7b6a-4044-9899-92d4f9332cd6___RS_Early.B 9131.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8b20db6d-9c57-46d7-b40d-c6a809b49e07___RS_Early.B 9127.JPG,Early Blight
data\raw\potato\Potato___Early_blight\b8e08567-5193-41a4-b637-140b503830d9___RS_Early.B 9133.JPG,Early Blight
data\raw\potato\Potato___Early_blight\05c35093-11b8-4cd0-b67a-148859754440___RS_Early.B 8939.JPG,Early Blight
data\raw\potato\Potato___Early_blight\49ecf1fe-0000-49e8-a042-fb6c9bac38c9___RS_Early.B 8940.JPG,Early Blight
data\raw\potato\Potato___Early_blight\4ddd0823-ecf4-4a0b-81d5-9844705e5694___RS_Early.B 8936.JPG,Early Blight
data\raw\potato\Potato___Early_blight\faac446b-34ac-414a-9f0e-148d6ee87bfa___RS_Early.B 8934.JPG,Early Blight
data\raw\potato\Potato___Late_blight\07fea080-7f6b-48e9-b6b5-10d7daf57610___RS_LB 3210.JPG,Late Blight
data\raw\potato\Potato___Late_blight\890ffd2b-7365-4a91-b0e1-f414da0a17a4___RS_LB 3216.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d5a52702-2160-4f20-a1d8-49db59f83f9a___RS_LB 3213.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f7bbae6e-df8d-4f2a-b8b8-52c94d9bf2b5___RS_LB 3212.JPG,Late Blight
data\raw\potato\Potato___Early_blight\349730da-a627-4da6-90d5-707c4a3dba88___RS_Early.B 7553.JPG,Early Blight
data\raw\potato\Potato___Early_blight\569206bf-423e-4508-b1b4-2ca6821aceac___RS_Early.B 7554.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B 7557.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fbc1b154-7b53-4ac5-ad3a-5e9e5078a289___RS_Early.B 7551.JPG,Early Blight
data\raw\potato\Potato___Late_blight\5d392db5-bf54-41f4-b76b-e3935dfe0154___RS_LB 3133.JPG,Late Blight
data\raw\potato\Potato___Late_blight\764311f2-6fd3-424d-aabc-9ad013a41997___RS_LB 3136.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7774658c-0dcb-4b7c-a1fa-573de03373dd___RS_LB 3135.JPG,Late Blight
data\raw\potato\Potato___Late_blight\7e1b19fc-c79d-4898-9e69-9843dd8aa1b6___RS_LB 3137.JPG,Late Blight
data\raw\potato\Potato___Early_blight\1769d41b-fd4c-49b1-adce-e89fee6a352e___RS_Early.B 6741.JPG,Early Blight
data\raw\potato\Potato___Early_blight\48ed1384-b3c5-464d-bdc8-97b347d89a58___RS_Early.B 6744.JPG,Early Blight
data\raw\potato\Potato___Early_blight\8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG,Early Blight
data\raw\potato\Potato___Early_blight\9b5f25b9-9f30-478a-9710-fc79dafaf62e___RS_Early.B 6739.JPG,Early Blight
data\raw\potato\Potato___Late_blight\790eb0ba-6878-4b5a-85fb-481aa37783a3___RS_LB 3872.JPG,Late Blight
data\raw\potato\Potato___Late_blight\c7853012-d4e6-4c0d-a14d-1220a0a6d3b1___RS_LB 3871.JPG,Late Blight
data\raw\potato\Potato___Late_blight\d1a28228-aae8-4348-b7a1-545dcf72d842___RS_LB 3875.JPG,Late Blight
data\raw\potato\Potato___Late_blight\f93b9fc8-469b-4a2f-8c0b-ca3d1a093185___RS_LB 3870.JPG,Late Blight
data\raw\potato\Potato___Late_blight\2e2bc24d-9900-4b0b-a8ec-abb444350c03___RS_LB 4701.JPG,Late Blight
data\raw\potato\Potato___Late_blight\304b3fa0-f0cb-41b5-b835-9bd13773150a___RS_LB 4696.JPG,Late Blight
data\raw\potato\Potato___Late_blight\32e6ace8-7ca9-4f95-a313-6747d321e8da___RS_LB 4698.JPG,Late Blight
data\raw\potato\Potato___Late_blight\3f6db123-4a6e-4b8a-9b26-954ccf29cc3c___RS_LB 4695.JPG,Late Blight
data\raw\potato\Potato___Late_blight\19393f68-e96c-4c93-b4d1-39e1c54e53b1___RS_LB 4051.JPG,Late Blight
data\raw\potato\Potato___Late_blight\296e6201-4b46-4449-9edb-c7659d36cf92___RS_LB 4052.JPG,Late Blight
data\raw\potato\Potato___Late_blight\35621849-08fd-442a-a94e-139b2657106e___RS_LB 4055.JPG,Late Blight
data\raw\potato\Potato___Late_blight\b469e38c-ef99-4ed1-b294-1e65727138fb___RS_LB 4056.JPG,Late Blight
data\raw\potato\Potato___Early_blight\0a79700b-f834-41f5-ae51-6ceda6f67a48___RS_Early.B 8951.JPG,Early Blight
data\raw\potato\Potato___Early_blight\a4ac4e39-1342-4b1d-806a-98789876a701___RS_Early.B 8953.JPG,Early Blight
data\raw\potato\Potato___Early_blight\db5d0f5f-a722-4f12-96bf-c9608e5c7f2a___RS_Early.B 8945.JPG,Early Blight
data\raw\potato\Potato___Early_blight\fdf3c33c-dad6-4f13-bd58-a31d327d9cb9___RS_Early.B 8947.JPG,Early Blight
data\raw\potato\Potato___Late_blight\4324e62b-d7e0-4caa-a417-5eb3dd8712ee___RS_LB 5452.JPG,Late Blight
data\raw\potato\Potato___Late_blight\471fd810-047d-4c87-933b-14c8b46d4b20___RS_LB 5450.JPG,Late Blight
data\raw\potato\Potato___Late_blight\ae5b08fa-25b7-4006-8b1b-2415356b3847___RS_LB 5453.JPG,Late Blight
data\raw\potato\Potato___Late_blight\e25e57fb-41d5-4f46-92f7-ce841bd97374___RS_LB 5448.JPG,Late Blight
data\raw\potato\Potato___Early_blight\26d0502d-5fb3-48fa-a86d-d1de92703285___RS_Early.B 6959.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7795f733-eeb0-4353-bdb8-b2f4d8d622d4___RS_Early.B 6960.JPG,Early Blight
data\raw\potato\Potato___Early_blight\7d92aa59-82fc-4c93-9d0e-728c0a944055___RS_Early.B 6965.JPG,Early Blight
data\raw\potato\Potato___Early_blight\c30ce1e1-5f05-4cb7-a95a-f22d3621c54f___RS_Early.B 6964.JPG,Early Blight
data\raw\potato\Potato___Early_blight\23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,Early Blight
